n_mutations,group_1,group_2,n_pairs,RR,variant
9,Adams County,Skagit County,2,0.23605511355705766,Delta
9,Asotin County,Skagit County,2,2.34982135768162,Delta
9,Benton County,Skagit County,21,0.6968019687091838,Delta
9,Chelan County,Skagit County,16,0.7118219603304046,Delta
9,Clallam County,Skagit County,29,0.9064002576788835,Delta
9,Clark County,Skagit County,12,1.0136484288038359,Delta
9,Cowlitz County,Skagit County,16,2.165280413361074,Delta
9,Douglas County,Skagit County,8,0.6028696194635059,Delta
9,Ferry County,Skagit County,1,0.41690378926609384,Delta
9,Franklin County,Skagit County,9,0.7135960564738661,Delta
9,Garfield County,Skagit County,0,0,Delta
9,Grant County,Skagit County,17,1.0823068814937509,Delta
9,Grays Harbor County,Skagit County,6,0.9342663229336559,Delta
9,Island County,Skagit County,8,1.082640206680537,Delta
9,Jefferson County,Skagit County,4,1.292401746724891,Delta
9,King County,Skagit County,347,0.9221949539657355,Delta
9,Kitsap County,Skagit County,5,0.7832737858938732,Delta
9,Kittitas County,Skagit County,5,0.40514161339338267,Delta
9,Klickitat County,Skagit County,0,0,Delta
9,Lewis County,Skagit County,38,0.9027806319034164,Delta
9,Lincoln County,Skagit County,0,0,Delta
9,Mason County,Skagit County,4,1.4562273202533982,Delta
9,Okanogan County,Skagit County,2,0.6543806312531093,Delta
9,Pacific County,Skagit County,7,1.723202328966521,Delta
9,Pend Oreille County,Skagit County,2,1.0770014556040757,Delta
9,Pierce County,Skagit County,93,1.105226321337148,Delta
9,Skagit County,Skagit County,46,1.038436337979825,Delta
9,Snohomish County,Skagit County,102,1.0800899481027355,Delta
9,Spokane County,Skagit County,73,1.0020746416454278,Delta
9,Stevens County,Skagit County,5,1.3187772925764192,Delta
9,Thurston County,Skagit County,32,1.3005300595973746,Delta
9,Wahkiakum County,Skagit County,0,0,Delta
9,Walla Walla County,Skagit County,7,0.38579156618653454,Delta
9,Whatcom County,Skagit County,171,1.489223036994315,Delta
9,Whitman County,Skagit County,11,1.2470543170152455,Delta
9,Yakima County,Skagit County,44,0.8123668122270743,Delta
9,Adams County,Snohomish County,14,0.7750846928143454,Delta
9,Asotin County,Snohomish County,1,0.5511154146959145,Delta
9,Benton County,Snohomish County,64,0.9961110447905617,Delta
