"","label","time","subgroup"
"425","leaf_424","96.1236932791446","2"
"426","leaf_425","96.111153449711","4"
"427","leaf_426","96.0770611011634","1"
"428","leaf_427","96.0722095409051","2"
"429","leaf_428","96.0575165963425","0"
"430","leaf_429","96.0373647767142","4"
"431","leaf_430","96.0254743961729","3"
"432","leaf_431","96.0186101919051","3"
"433","leaf_432","96.0064646493516","1"
"434","leaf_433","95.962010675015","2"
"435","leaf_434","95.9417202300293","2"
"436","leaf_435","95.9401548251031","4"
"437","leaf_436","95.8922117945393","0"
"438","leaf_437","95.8806019789829","4"
"439","leaf_438","95.8663202725086","3"
"440","leaf_439","95.8513959718669","2"
"441","leaf_440","95.8466679867348","2"
"442","leaf_441","95.828656555704","2"
"443","leaf_442","95.8213394091293","2"
"444","leaf_443","95.8133904029508","2"
"445","leaf_444","95.6696866338126","3"
"446","leaf_445","95.6325215515269","4"
"447","leaf_446","95.6162417160389","4"
"448","leaf_447","95.5855162300199","4"
"449","leaf_448","95.5696271249744","2"
"450","leaf_449","95.5613803666601","3"
"451","leaf_450","95.5527324146538","2"
"452","leaf_451","95.550034888543","2"
"453","leaf_452","95.5482266986662","4"
"454","leaf_453","95.5074674582172","3"
"455","leaf_454","95.4958974372929","4"
"456","leaf_455","95.4519554898441","1"
"457","leaf_456","95.4348174759063","3"
"458","leaf_457","95.4194483458984","2"
"459","leaf_458","95.3815300183153","3"
"460","leaf_459","95.3455930020961","1"
"461","leaf_460","95.3453745540661","4"
"462","leaf_461","95.3416242908809","0"
"463","leaf_462","95.2989312526191","0"
"464","leaf_463","95.2317789732658","4"
"465","leaf_464","95.218376625286","2"
"466","leaf_465","95.1275213349769","4"
"467","leaf_466","95.1185189173626","4"
"468","leaf_467","95.1080733966811","2"
"469","leaf_468","95.0988617743878","1"
"470","leaf_469","95.0949865359985","3"
"471","leaf_470","95.0831015843197","1"
"472","leaf_471","95.0667453134763","2"
"473","leaf_472","95.0520897291668","4"
"474","leaf_473","95.0449038289796","1"
"475","leaf_474","94.9958891450045","1"
"476","leaf_475","94.9880255072579","4"
"477","leaf_476","94.9677845319346","2"
"478","leaf_477","94.9314458732405","2"
"479","leaf_478","94.864152889536","2"
"480","leaf_479","94.8408823838885","3"
"481","leaf_480","94.8396082759185","4"
"482","leaf_481","94.8216395492764","2"
"483","leaf_482","94.7979558509075","4"
"484","leaf_483","94.7940780711213","2"
"485","leaf_484","94.7035598257889","2"
"486","leaf_485","94.6879703751497","4"
"487","leaf_486","94.6654680427016","0"
"488","leaf_487","94.5799931222082","1"
"489","leaf_488","94.577654120186","1"
"490","leaf_489","94.5489533045063","2"
"491","leaf_490","94.5105064431599","1"
"492","leaf_491","94.5099158668785","2"
"493","leaf_492","94.4930031465089","4"
"494","leaf_493","94.4760921076765","4"
"495","leaf_494","94.4518655489431","3"
"496","leaf_495","94.4400365820624","1"
"497","leaf_496","94.4359254474167","2"
"498","leaf_497","94.4236321768175","3"
"499","leaf_498","94.4188872614779","3"
"500","leaf_499","94.4185029528556","3"
"501","leaf_500","94.4122433757797","2"
"502","leaf_501","94.3936726022575","2"
"503","leaf_502","94.3606781897666","4"
"504","leaf_503","94.3582935514156","3"
"505","leaf_504","94.3563927578639","2"
"506","leaf_505","94.3204929561084","2"
"507","leaf_506","94.209746827438","3"
"508","leaf_507","94.200754511484","2"
"509","leaf_508","94.1984214265206","0"
"510","leaf_509","94.1895629054654","0"
"511","leaf_510","94.1878205463533","2"
"512","leaf_511","94.1563097099091","2"
"513","leaf_512","94.1204928890398","2"
"514","leaf_513","94.0428539891065","3"
"515","leaf_514","94.036128018261","2"
"516","leaf_515","94.0358110647455","3"
"517","leaf_516","93.9993972495955","4"
"518","leaf_517","93.9671772815559","3"
"519","leaf_518","93.9290531701972","2"
"520","leaf_519","93.9111803199719","2"
"521","leaf_520","93.8856088954827","2"
"522","leaf_521","93.8734093058316","2"
"523","leaf_522","93.8696879006413","2"
"524","leaf_523","93.8323840280658","4"
"525","leaf_524","93.8287475550485","2"
"526","leaf_525","93.8097671014279","2"
"527","leaf_526","93.7784258509462","1"
"528","leaf_527","93.7504716703465","2"
"529","leaf_528","93.7281910977661","4"
"530","leaf_529","93.7197053860423","4"
"531","leaf_530","93.6967257115533","3"
"532","leaf_531","93.6676862823996","2"
"533","leaf_532","93.6284742637035","1"
"534","leaf_533","93.6263073168049","4"
"535","leaf_534","93.6202909004754","0"
"536","leaf_535","93.6032365278304","2"
"537","leaf_536","93.6001084451899","3"
"538","leaf_537","93.5840936782161","1"
"539","leaf_538","93.5806451515885","1"
"540","leaf_539","93.5705585680857","2"
"541","leaf_540","93.5523416657409","0"
"542","leaf_541","93.5477633265214","3"
"543","leaf_542","93.5299843885957","2"
"544","leaf_543","93.5201483466663","2"
"545","leaf_544","93.4837218763091","2"
"546","leaf_545","93.480155435664","3"
"547","leaf_546","93.4411408403624","3"
"548","leaf_547","93.4283762622906","2"
"549","leaf_548","93.4022847624623","1"
"550","leaf_549","93.2914332187983","3"
"551","leaf_550","93.2841742976452","4"
"552","leaf_551","93.2790108279376","2"
"553","leaf_552","93.2785932800627","2"
"554","leaf_553","93.2784679079885","2"
"555","leaf_554","93.250390545222","2"
"556","leaf_555","93.2141020599789","2"
"557","leaf_556","93.1709817695237","4"
"558","leaf_557","93.1516553559258","3"
"559","leaf_558","93.1041668109838","4"
"560","leaf_559","93.1035962644335","2"
"561","leaf_560","93.0703630215108","3"
"562","leaf_561","93.0257861112216","2"
"563","leaf_562","93.024694502536","4"
"564","leaf_563","93.0158975574556","2"
"565","leaf_564","93.0110414517484","2"
"566","leaf_565","92.9072911505505","3"
"567","leaf_566","92.8835428478529","0"
"568","leaf_567","92.8680586959992","2"
"569","leaf_568","92.8607727976191","0"
"570","leaf_569","92.8462768118242","3"
"571","leaf_570","92.833699435931","2"
"572","leaf_571","92.821230063348","2"
"573","leaf_572","92.7783161437344","2"
"574","leaf_573","92.6866050410001","4"
"575","leaf_574","92.6681874305513","4"
