period,i_imput,n_pairs,n_west_before_east,prop_west_before_east,lower_prop,upper_prop
Wave 6,276,485497,312955,0.6446074847012443,0.6432589687952983,0.6459537104829524
Wave 7,276,31582,16827,0.532803495662086,0.5272814782889711,0.538317510980222
Wave 4,277,10492,7319,0.6975791078917271,0.6886714372960117,0.7063413672477244
Wave 5,277,12560,6799,0.5413216560509554,0.5325561386566199,0.5500617894153295
Wave 6,277,485383,310867,0.6404571235498565,0.6391050094447543,0.6418070127410315
Wave 7,277,31567,16549,0.5242500079196629,0.5187223265404227,0.5297717709759576
Wave 4,278,10472,7284,0.6955691367456074,0.6866371422383907,0.7043569252035701
Wave 5,278,12595,6826,0.5419610956728861,0.5332085721523763,0.5506879141124162
Wave 6,278,485377,311095,0.6409347785329754,0.639583046315807,0.6422842782418091
Wave 7,278,31600,16820,0.5322784810126582,0.5267577285823384,0.5377913639522103
Wave 4,279,10469,7262,0.6936670169070589,0.6847190404723216,0.7024721501755625
Wave 5,279,12562,6856,0.5457729660882025,0.5370135857161508,0.5545042323615006
Wave 6,279,485324,309777,0.6382890605039108,0.63693511085401,0.6396408193189158
Wave 7,279,31584,16970,0.5372973657548126,0.5317784579343333,0.5428071758500792
Wave 4,280,10487,7298,0.6959092209402117,0.6869863427889772,0.704687849134263
Wave 5,280,12569,6877,0.5471397883682075,0.5383846710129339,0.555865968235267
Wave 6,280,485207,306560,0.6318128139124126,0.6304536400952552,0.6331698989964236
Wave 7,280,31586,16804,0.5320078515798139,0.5264857123367308,0.537522183849019
Wave 4,281,10475,7259,0.6929832935560859,0.6840326795386525,0.7017916508967306
Wave 5,281,12580,6877,0.5466613672496026,0.537909460465712,0.5553846553387906
Wave 6,281,485160,312155,0.6434062989529228,0.6420563069957218,0.6447540182320373
Wave 7,281,31561,16478,0.5221000602008808,0.5165710137260243,0.5276237120335262
Wave 4,282,10483,7233,0.6899742440141181,0.6810043339134391,0.6988042246871858
Wave 5,282,12585,6882,0.5468414779499404,0.5380915602906807,0.5555626778797389
Wave 6,282,485586,311476,0.6414435342040339,0.6400925105540607,0.6427923182508006
Wave 7,282,31605,16859,0.5334282550229394,0.5279086352341351,0.5389397262936441
Wave 4,283,10498,7303,0.6956563154886645,0.6867362104291365,0.7044325082923535
Wave 5,283,12562,6913,0.5503104601178156,0.5415573422041898,0.5590326768460993
Wave 6,283,485422,312205,0.6431620322111482,0.6418122016063965,0.6445095952341904
Wave 7,283,31609,16610,0.5254832484418994,0.5199597793050185,0.5310005065504119
Wave 4,284,10484,7293,0.6956314383822968,0.6867051080155724,0.7044136822107192
Wave 5,284,12586,6887,0.547195296361036,0.5384462034983216,0.5559154568687673
Wave 6,284,485541,311907,0.642390652900579,0.6410403476126095,0.6437387033787156
Wave 7,284,31527,16546,0.5248199955593618,0.5192890365622798,0.5303448894290118
Wave 4,285,10487,7263,0.6925717555068179,0.6836231928254057,0.7013785279682018
Wave 5,285,12574,6876,0.5468426912676952,0.5380889262393818,0.5555677126496662
Wave 6,285,485362,313273,0.6454419587854014,0.6440939599457782,0.6467876536435335
Wave 7,285,31572,16557,0.5244203724819461,0.5188932010280418,0.5299415849794834
Wave 4,286,10473,7329,0.6997994843884274,0.690901214859033,0.7085504395023186
Wave 5,286,12575,6874,0.5466401590457256,0.5378864740510194,0.5553652269574029
Wave 6,286,485222,311066,0.64107975318514,0.6397279234989606,0.6424293473521744
Wave 7,286,31700,16962,0.5350788643533123,0.5295685972201278,0.5405806062672147
Wave 4,287,10495,7334,0.6988089566460219,0.6899122762514883,0.7075593616852598
Wave 5,287,12560,6810,0.5421974522292994,0.5334329489304241,0.5509360334763654
Wave 6,287,484977,307587,0.6342300768902442,0.6328724387508012,0.635585586980733
Wave 7,287,31593,16646,0.526888867787168,0.5213646368774395,0.5324065417509831
Wave 4,288,10477,7279,0.6947599503674716,0.6858238487320703,0.7035525118907637
Wave 5,288,12576,6906,0.5491412213740458,0.5403913234221029,0.5578609699977957
Wave 6,288,485286,311227,0.6413269700753782,0.6399754324749259,0.6426762685345304
Wave 7,288,31578,16970,0.5373994553169928,0.5318800932107892,0.5429096930598527
Wave 4,289,10477,7319,0.698577837167128,0.6896715856891673,0.7073377319081755
Wave 5,289,12566,6852,0.5452809167595097,0.5365223036029085,0.5540117269196468
Wave 6,289,485172,310666,0.6403213705654902,0.6389688513406749,0.6416716660598816
Wave 7,289,31626,16555,0.5234617087206729,0.5179388838478455,0.5289788183557647
Wave 4,290,10471,7304,0.6975456021392417,0.6886286217560952,0.7063169037079056
Wave 5,290,12577,6879,0.54695078317563806,0.5381982131048046,0.5556745501555999
Wave 6,290,485036,313379,0.6460943105254043,0.6447464123786844,0.6474398927997643
Wave 7,290,31607,16603,0.5252950295820547,0.5197713025723798,0.5308125910476299
Wave 4,291,10471,7293,0.6964950816540922,0.6875698674230533,0.7052753925364326
Wave 5,291,12571,6876,0.5469731922679182,0.5382185514533793,0.5556990024625926
Wave 6,291,485323,311053,0.6409195525454182,0.6395677325472501,0.6422691400279895
Wave 7,291,31513,16481,0.5229905118522514,0.5174575773203534,0.5285178258213712
Wave 4,292,10464,7300,0.6976299694189603,0.6887106312567434,0.706403468766065
Wave 5,292,12574,6892,0.5481151582630825,0.5393631234009482,0.5568376686340062
Wave 6,292,485301,311848,0.642586765739201,0.641236288557261,0.6439349838885342
Wave 7,292,31656,16675,0.5267563810967905,0.5212376060028001,0.5322686445544573
Wave 4,293,10487,7306,0.6966720701821303,0.6877551394088548,0.70544418875242
Wave 5,293,12579,6845,0.5441609030924557,0.5354054300247871,0.5528892889675309
Wave 6,293,485304,310306,0.6394054036232959,0.6380523250645583,0.6407562735693685
Wave 7,293,31628,16339,0.5165992158846592,0.5110743702377534,0.5221200182493938
Wave 4,294,10479,7265,0.6932913445939498,0.6843448162131915,0.7020954435200389
Wave 5,294,12558,6822,0.5432393693263259,0.5344754059671528,0.5519767663198484
Wave 6,294,485395,312169,0.6431236415702675,0.6417737413988782,0.6444712746419212
Wave 7,294,31673,16705,0.527420831623149,0.5219038588669154,0.5329311346224544
Wave 4,295,10497,7253,0.6909593217109651,0.6820028688504208,0.6997753069312691
Wave 5,295,12587,6856,0.5446889648049575,0.5359369513409031,0.5534135846209035
Wave 6,295,485475,311769,0.6421937277923683,0.6408431676931136,0.643542035894153
Wave 7,295,31481,16455,0.5226962294717449,0.5171603617871422,0.5282265428906374
Wave 4,296,10502,7313,0.6963435536088364,0.6874305142183174,0.7051122298943684
Wave 5,296,12559,6861,0.5463014571223823,0.5375417164302766,0.5550327522932802
Wave 6,296,485388,310869,0.6404546465920048,0.6391025374420597,0.6418045308901887
Wave 7,296,31559,16754,0.5308786716942869,0.5253535155639033,0.5363962898179693
Wave 4,297,10465,7271,0.6947921643573818,0.6858511226027235,0.7035894772305157
Wave 5,297,12568,6873,0.5468650541056652,0.5381092174072393,0.5555921196790121
Wave 6,297,485497,310580,0.6397155904155948,0.6383630324118793,0.6410659357722841
Wave 7,297,31577,16615,0.5261741140703676,0.5206481474640857,0.5316936947890426
Wave 4,298,10487,7280,0.694192810145895,0.685256654799328,0.7029859805607539
Wave 5,298,12583,6859,0.5451005324644361,0.5363476417718086,0.5538257684093171
Wave 6,298,485373,312131,0.643074501465883,0.6417245297505587,0.6444222067571496
Wave 7,298,31566,16612,0.5262624342647152,0.5207355420814822,0.531782916776287
Wave 4,299,10488,7296,0.6956521739130435,0.6867277292794987,0.7044325718077605
Wave 5,299,12584,6875,0.5463286713286714,0.5375777231491274,0.5550512139228521
Wave 6,299,485422,310383,0.6394085970557577,0.6380556858063972,0.640759300178955
Wave 7,299,31511,16903,0.5364158547808702,0.5308899235987756,0.5419328826576377
Wave 4,300,10468,7324,0.6996560947649981,0.6907545286958426,0.7084103817719869
Wave 5,300,12573,6797,0.5406028791855564,0.5318411086087204,0.5493397331331166
Wave 6,300,485291,312212,0.6433500724307684,0.6420002160807713,0.644697657607286
Wave 7,300,31521,16976,0.5385615938580629,0.5330380609275076,0.5440757018581215
Wave 4,301,10466,7280,0.6955857060959296,0.6866512467072644,0.7043758643352505
Wave 5,301,12595,6893,0.5472806669313219,0.5385348342458787,0.5559975356768168
Wave 6,301,485464,310502,0.6395984048250746,0.6382457058178324,0.6409488928909172
Wave 7,301,31551,16675,0.5285093974834395,0.5229822727355053,0.5340295608432876
Wave 4,302,10492,7355,0.7010102935569958,0.6921298763467192,0.7097427716990976
Wave 5,302,12560,6860,0.5461783439490446,0.5374187919621398,0.5549095283160674
Wave 6,302,485462,312815,0.6443655734125431,0.643016805327451,0.645712055039877
Wave 7,302,31626,16582,0.5243154366660343,0.5187929577783614,0.529831992347713
Wave 4,303,10474,7210,0.6883712048882948,0.679385443083427,0.6972180995709724
Wave 5,303,12581,6842,0.5438359430887847,0.5350807682628516,0.5525642343342643
Wave 6,303,485443,311465,0.6416098285483569,0.6402587423464386,0.6429586718530487
Wave 7,303,31619,17110,0.5411303330276099,0.5356173476099271,0.5466332968697524
Wave 4,304,10489,7293,0.6952998379254457,0.6863730917525859,0.7040828107547259
Wave 5,304,12570,6874,0.5468575974542562,0.5381024514739982,0.5555839814733899
Wave 6,304,485537,310956,0.6404372890222578,0.6390853735292742,0.6417869806213738
Wave 7,304,31598,16680,0.5278815114880688,0.5223581983621054,0.5333980266835728
Wave 4,305,10470,7292,0.6964660936007641,0.6875402210798898,0.7052470703008961
Wave 5,305,12577,6836,0.5435318438419336,0.5347748962172044,0.5522620858823497
Wave 6,305,485176,311041,0.6410890068758553,0.6397371205906355,0.6424386572832438
Wave 7,305,31551,16617,0.5266711039269754,0.5211430828235855,0.5321926125182412
Wave 4,306,10493,7275,0.6933193557609835,0.6843790896532397,0.7021173622547713
Wave 5,306,12575,6820,0.5423459244532803,0.5335868544758413,0.5510790122596096
Wave 6,306,485637,312098,0.6426569639463221,0.6413070129706782,0.6440046563414403
Wave 7,306,31608,16975,0.5370475828904074,0.5315306033999162,0.542555532455367
Wave 4,307,10448,7219,0.6909456355283308,0.6819678304630677,0.6997823227708995
Wave 5,307,12587,6806,0.5407166123778502,0.5319598705851353,0.5494483955908774
Wave 6,307,485247,310053,0.6389591280317034,0.6376056095074982,0.6403104447553781
Wave 7,307,31613,16743,0.5296238889064625,0.5241027845338587,0.5351377739583164
Wave 4,308,10492,7327,0.69834159359512,0.6894399289192004,0.7070972853052857
Wave 5,308,12579,6814,0.5416964782574132,0.5329380514250649,0.5504293295632126
Wave 6,308,485165,310174,0.6393165211835149,0.6379631766248484,0.6406676579051787
Wave 7,308,31603,16606,0.5254564440084802,0.5199324370294361,0.530974245312744
Wave 4,309,10495,7267,0.6924249642686994,0.6834787403161724,0.701229614433899
Wave 5,309,12589,6887,0.5470648979267615,0.5383166781306447,0.555784272199065
Wave 6,309,485286,312668,0.6442963530783908,0.6429472818742327,0.6456431380920282
Wave 7,309,31670,16880,0.532996526681402,0.5274823298391534,0.5385026967753608
Wave 4,310,10456,7309,0.6990244835501148,0.6901127161825179,0.7077892693617022
Wave 5,310,12570,6828,0.5431980906921241,0.534438285782266,0.5519313799861825
Wave 6,310,485287,314537,0.648146354631383,0.6468005668688495,0.6494897952054776
Wave 7,310,31692,16865,0.5321532247885902,0.5266404452918019,0.5376581881182434
Wave 4,311,10484,7312,0.6974437237695537,0.6885315464307635,0.7062104784649875
Wave 5,311,12564,6846,0.5448901623686724,0.5361303497008547,0.5536224075802981
Wave 6,311,485285,312281,0.6435002112160895,0.6421504718033484,0.644847677048337
Wave 7,311,31601,16752,0.5301098066516883,0.5245879118418388,0.5356243609317015
Wave 4,312,10491,7255,0.691545133924316,0.6825905094643356,0.7003587786613037
Wave 5,312,12593,6892,0.5472881759707774,0.5385416548700657,0.5560057239215579
Wave 6,312,485294,309904,0.6385902154158098,0.6372364656067957,0.6399417694828212
Wave 7,312,31607,17032,0.5388679722846205,0.533352211013102,0.5443742596237846
Wave 4,313,10477,7323,0.6989596258470936,0.6900563989448474,0.707716214339351
Wave 5,313,12551,6811,0.5426659230340212,0.5338988136387197,0.5514068037532108
Wave 6,313,485433,309939,0.638479460605274,0.6371258159676759,0.6398309118841803
Wave 7,313,31525,16586,0.526122125297383,0.5205915642254627,0.5316463026395677
Wave 4,314,10483,7299,0.6962701516741391,0.6873483597811768,0.7050473723213722
Wave 5,314,12601,6856,0.5440838028727879,0.5353359248229868,0.5528046883245341
Wave 6,314,485244,310846,0.640597307746206,0.6392451140897607,0.6419472736297789
Wave 7,314,31570,16622,0.5265125118783656,0.5209860862530485,0.5320324676179284
Wave 4,315,10483,7263,0.6928360202232186,0.6838877425575618,0.7016422586061052
Wave 5,315,12566,6909,0.5498169664173166,0.5410645337434448,0.5585388107876332
Wave 6,315,485430,311329,0.6413468471252292,0.6399955266404986,0.6426959288182827
Wave 7,315,31577,16307,0.5164201792443868,0.5108908165579193,0.5219455357907136
Wave 4,316,10480,7342,0.7005725190839694,0.6916834391739087,0.7093138130307728
Wave 5,316,12569,6823,0.5428435038587,0.5340829222096766,0.5515777854534192
Wave 6,316,485297,310210,0.6392168095001618,0.6378635687291736,0.6405678446147646
Wave 7,316,31667,16570,0.5232576499194745,0.5177383328443391,0.5287713088105019
Wave 4,317,10494,7309,0.6964932342290833,0.6875779208453704,0.7052639639518363
Wave 5,317,12576,6937,0.5516062340966921,0.5428599405447349,0.5603208659032266
Wave 6,317,485164,309356,0.6376318110989274,0.6362771121754148,0.6389843288812849
Wave 7,317,31692,16997,0.5363183137700366,0.5308081746993979,0.5418196241624238
Wave 4,318,10488,7338,0.6996567505720824,0.6907637946475943,0.7084027084588581
Wave 5,318,12554,6846,0.54532419945834,0.5365614323871064,0.5540591103021787
Wave 6,318,485346,311543,0.641898769125531,0.640547785733502,0.6432475045942802
Wave 7,318,31610,16602,0.5252135400189814,0.5196900405074122,0.5307308944333234
Wave 4,319,10469,7307,0.6979654217212723,0.6890508843560291,0.7067339424137473
Wave 5,319,12588,6839,0.5432952017794725,0.5345418155607172,0.5520220508476592
Wave 6,319,485239,312678,0.6443793676930337,0.6430303008172693,0.6457261468412764
Wave 7,319,31539,16409,0.5202764830844352,0.5147448715813662,0.5258031416270584
Wave 4,320,10494,7274,0.6931579950447875,0.6842169269534593,0.7019569359523132
Wave 5,320,12556,6890,0.5487416374641606,0.5399841676418076,0.5574691553963047
Wave 6,320,485087,310726,0.6405572608624844,0.6392048153583049,0.6419074785072885
Wave 7,320,31668,16711,0.5276935707970191,0.5221762936727877,0.533204110758578
Wave 4,321,10482,7348,0.7010112573936271,0.6921265559677486,0.7097478775741163
Wave 5,321,12590,6806,0.5405877680698967,0.5318319315162829,0.5493187309656046
Wave 6,321,485443,311020,0.6406931400802978,0.639341302307146,0.6420427494762135
Wave 7,321,31515,16512,0.5239409804854831,0.5184085988541557,0.5294675095603983
Wave 4,322,10487,7281,0.6942881663011348,0.6853527447923572,0.7030805326000055
Wave 5,322,12542,6784,0.5409025673736246,0.5321302504678512,0.5496497215728237
Wave 6,322,485377,312982,0.6448224781973599,0.6434739765153171,0.6461686857828685
Wave 7,322,31556,16658,0.5278869311699835,0.5223599339152298,0.5334071201114059
Wave 4,323,10469,7330,0.7001623841818703,0.6912652899516882,0.708911839630576
Wave 5,323,12562,6898,0.5491163827416017,0.5403615460398717,0.5578410517051309
Wave 6,323,485316,310047,0.6388559206784857,0.6375024153718734,0.6402072261329135
Wave 7,323,31649,16647,0.5259881828809757,0.5204684420397953,0.5315015976411616
Wave 4,324,10504,7335,0.6983054074638233,0.6894086110102541,0.7070564247308107
Wave 5,324,12581,6856,0.5449487322152452,0.5361949486029818,0.5536749497740089
Wave 6,324,485108,309490,0.6379816453243401,0.6366271475716025,0.6393339561390026
Wave 7,324,31569,16442,0.5208273939624315,0.5152986025542463,0.5263511026788747
Wave 4,325,10469,7270,0.6944311777629191,0.6854890797764481,0.7032298684217264
Wave 5,325,12578,6831,0.5430911114644618,0.5343339797406604,0.55182181009617
Wave 6,325,485323,312314,0.6435178221514332,0.6421681503711505,0.644865220250286
Wave 7,325,31618,16797,0.5312480232778797,0.5257282506416973,0.5367601819944028
Wave 4,326,10482,7279,0.6944285441709598,0.6854920452817718,0.7032218159440474
Wave 5,326,12558,6871,0.5471412645325688,0.538382292928134,0.5558712723444815
Wave 6,326,485358,310468,0.6396680388496738,0.6383152483299799,0.6410186168417615
Wave 7,326,31493,16812,0.5338329152510082,0.5283037068391083,0.5393538471346295
Wave 4,327,10469,7301,0.6973923010793772,0.688473252634627,0.7061657559995395
Wave 5,327,12582,6876,0.5464949928469242,0.537743564910871,0.555217908676153
Wave 6,327,485401,312632,0.6440695425019726,0.6427204410144445,0.6454163619337407
Wave 7,327,31608,16617,0.5257213363705391,0.5201978851061823,0.5312385183783552
Wave 4,328,10472,7231,0.6905080213903744,0.6815373476471661,0.6993382244451753
Wave 5,328,12569,6832,0.5435595512769512,0.5347998350091698,0.5522925279200518
Wave 6,328,485181,310258,0.639468569461706,0.6381153702452299,0.6408195585043346
Wave 7,328,31570,16836,0.5332910991447577,0.5277683254678396,0.5388057487287289
Wave 4,329,10493,7326,0.6981797388735347,0.6892772267826499,0.7069364111707693
Wave 5,329,12542,6830,0.5445702439802265,0.5358023028886844,0.5533107659813308
Wave 6,329,485364,308853,0.6363327317229955,0.6349772815885849,0.6376860221954882
Wave 7,329,31636,16813,0.5314515109369073,0.5259334302813358,0.536961932456318
Wave 4,330,10476,7278,0.6947308132875143,0.6857940545048775,0.7035240397214482
Wave 5,330,12593,6934,0.550623362185341,0.5418815477019077,0.5593341599795247
Wave 6,330,485280,309523,0.6378235245631388,0.636469140850408,0.6391757246186112
Wave 7,330,31582,16499,0.5224178329428155,0.5168907483320554,0.5279394489857796
Wave 4,331,10494,7341,0.6995425957690109,0.690651308129702,0.7082870536983275
Wave 5,331,12562,6818,0.5427479700684604,0.5339848197743176,0.5514848643035188
Wave 6,331,485536,310869,0.6402594246358664,0.6389073628451176,0.6416092653449255
Wave 7,331,31617,16860,0.5332574248031122,0.5277387512153521,0.538767994596059
Wave 4,332,10484,7304,0.6966806562380771,0.687762500029568,0.7054539523790206
